m6-b7-l6-hard-witness-positive-gain-coordinate-residual-cover-hashes-v1
manifest-bytes	13269
manifest-sha256	ed2f787c0a10ecb5663479db61446ce36bfb5d75cc39bb3f48e2bb8cddf79706
leaves	153
columns	cover-ordinal,key,coordinate-ordinal,disposition,alo-width,parents,variables,clauses,cnf-sha256
089	o23-w06-c16	116	tautological	16	10	23626	144280	1a05cdcb88e1d3b3c58afa47c4633adf1c417c8d8abfdcde81755ed4a695f564
090	o24-w00-c16	118	b-reduced	4	10	23626	144280	1788ab14db668abb02306f865a7da32a06462586401abe315832d3e9754a6f02
091	o24-w00-c17	119	b-reduced	3	10	23626	144280	382cdf2eb05ecb5587557dc92fd62c0c7d1465c028899ed55fa44c61b3eaf753
092	o24-w01-c16	120	b-reduced	4	10	23626	144280	0b158b530a1d923007091900944ae22c56d1e5a3ba6dd065d35bfcac72797f15
093	o24-w01-c17	121	b-reduced	3	10	23626	144280	0963335eb4f386d8be71aa5bda598448f9352c57cdb205e641f06f58042bb706
094	o24-w02-c16	122	structural	1	10	23626	144280	ed01785a2c73fa2911bd4711965f3e2878ac05c15c5661abebe259be46d2a796
095	o24-w03-c16	124	structural	1	10	23626	144280	0d46a3544ea45cf6cd8f946a98720d1714a913f130d7ca27eda0da5db993e658
096	o24-w04-c16	126	structural	1	10	23626	144280	cdf0251369a8affa5f428de3b8c2c891c2338863194041876a69ff72cf3fba95
097	o24-w05-c16	128	tautological	16	10	23626	144280	a8b6b850c0e18c6e5a7bafe90d80fa22a56eb1642e20e4007411319726b2db7b
098	o24-w06-c16	130	tautological	16	10	23626	144280	0d7ba52e5806e1311b76d609c978fc0be9fe6939bf4f876e0a10058691c499c4
099	o25-w00-c16	132	b-reduced	4	10	23626	144280	2af85717c711440667f0ff0e863de733debaaa518a668bbc4482b300fa874f89
100	o25-w00-c17	133	b-reduced	3	10	23626	144280	b738dd88ed8c949184934ef01b2690b5b8380452ff9d22e12bb3df878968d75b
101	o25-w01-c16	134	structural	1	10	23626	144280	d3ce4f8840e8e329f4b63027e2df42921aa7ae71661f13952e13a9b571d84c39
102	o25-w02-c16	136	structural	1	10	23626	144280	4f89d594d1dde53c0ea04932b65e554ca01e5c5721261440f3eb1317e8b2eb7b
103	o25-w03-c16	138	tautological	16	10	23626	144280	7506ed60c0a9a61d4545d3843a3217868105f9bdfdf29d7d8cd2c0a17a41689a
104	o30-w00-c16	140	b-reduced	4	10	23626	144279	10f8523dd242bbd67c520465f8e24c57751be3870525dc2dba9dfa224d4ff9c7
105	o31-w00-c16	141	b-reduced	4	10	23626	144280	ef4592501d4c75c040e44e586a1ff49763a081ca1ffe978a78c369b48ac9a09c
106	o31-w00-c17	142	b-reduced	3	10	23626	144280	f686d7094201cdfa9cba5d95313daccc46bd992f37773d24632d8dd274d26a2e
107	o31-w01-c17	144	structural	1	10	23626	144280	7e621b0bf7c4d381d2436492bc3536513531c16ffce9cf1fabdbea923ca59a5f
108	o31-w02-c17	146	tautological	16	10	23626	144280	8dffebaa360d09578f39c306751f425dee892f2a14a726a1a35022e1820fff2b
109	o31-w03-c16	147	b-reduced	4	10	23626	144280	41bf2a6d39459d9fc5a2837d72bf210c6396a76093e3ecc7eff0475ecf880b27
110	o31-w03-c17	148	b-reduced	3	10	23626	144280	bf5a58be8f646572680a7c6c485970fd13438a3c90fa39f6b59629f30c2ac597
111	o31-w04-c17	150	structural	1	10	23626	144280	36935cb858c19cbc25d2825395a1aa732a74ed6a06167394bdf071df4cc57882
112	o31-w05-c17	152	structural	1	10	23626	144280	cc2ec2a92b4d238b49b8024866c2b0f33e763436a7fa6e61209ee13fa94e082f
113	o31-w06-c17	154	tautological	16	10	23626	144280	23ef31801c235b7d380d0896e764eead489878bbdab8a8ca821f8ad24765413b
114	o32-w00-c16	155	b-reduced	4	10	23626	144280	89cabb62c95449dbc7086d0671354facce4d37a0b6b4413880ce271e2a01e31d
115	o32-w00-c17	156	b-reduced	3	10	23626	144280	7b16237f249d8e8e024f1869bd6dba24c27b991422a8a70b130b92e9815f20ce
116	o32-w01-c17	158	structural	1	10	23626	144280	896105ca0cea954e7c26bbe2bf7ab95d86d0446808cbefea1dc442238ad43533
117	o32-w02-c17	160	tautological	16	10	23626	144280	46243041b1c7681fe093aab0ae2fa9121bdf3365409cb230db1526c2901c8aef
118	o32-w03-c16	161	b-reduced	4	10	23626	144280	e37ad9fa032f43bd1db8d55b00cd65650a7bfb6bc682e36791fc29a743a18642
119	o32-w03-c17	162	b-reduced	3	10	23626	144280	d420d80a100206d6fc71ab873b11d8b5878f1df986831393f7bc90400debf5be
120	o32-w04-c17	164	structural	1	10	23626	144280	c5f03d237355cd7a8f27a0c100f3e3a9989e84ad25b6cdc5ae26cdb4faf8febe
121	o32-w05-c17	166	structural	1	10	23626	144280	98cf34210aa093fd80bebba6dc7b54fc59c20a5358662fc1098aea1498e3b8b3
122	o32-w06-c17	168	tautological	16	10	23626	144280	4de1c76db25084f0cf81b39c8ff79775ad61d4fa50f9567a69f329075d65286c
123	o33-w00-c17	170	structural	1	10	23626	144280	5ca5359888471af9645bb82c374c72b6da9e2f8dfe95d3a36b218d82fd77e923
124	o33-w01-c16	171	b-reduced	4	10	23626	144280	a744a48507e3bf86a5df51f9bcdf5b4c1dc6a6fbe2eafa2f583db3f2b7ecea82
125	o33-w02-c17	174	structural	1	10	23626	144280	57fa6097352dea8b2705e1fa936325aac33035470ea2ead412464b1b01abda1e
126	o33-w03-c17	176	structural	1	10	23626	144280	b50ba50f9d8a27b654dcf709aa86db350e327406bb2ed8706fef7c8b17e3420a
127	o33-w04-c16	177	b-reduced	4	10	23626	144280	ab0aa2d252f26660cc558ab384531cc3bf49d73874294115829e0636d6986f7d
128	o36-w00-c17	179	b-reduced	4	10	23626	144279	045d535e08e4a68b725c1fd02362ab196e182bdfb1d0a2c3ef341c3125084ce6
129	o37-w01-c16	180	structural	1	10	23626	144279	18dcd207b6cb8409516d91a0753ff2370fbd8b61f08d07830cbec377ad9183da
130	o39-w00-c16	181	b-reduced	3	10	23626	144280	6ed2bb9ae3b920075c95d38c708ff60b2b64c407610c70b7f3e068b14c13350f
131	o39-w00-c17	182	b-reduced	4	10	23626	144280	b35b54db8a51592d9eb6e12e8289371a3038a216bb0725ec6b161f44cca729ad
132	o39-w01-c16	183	b-reduced	3	10	23626	144280	ba3407eb7ddae98e6f5b3361ce8fe6e48574a9d706e003b165a58407025c92e3
133	o39-w01-c17	184	b-reduced	4	10	23626	144280	5e596397845d5f3ab7f9601dff91a2ff8781f9f6162a0bd63a924e143ed08f73
134	o39-w02-c16	185	structural	1	10	23626	144280	97d57f6fb79376a79417dd787aac36792363ef044a88159adcb2ba39983ff74a
135	o39-w03-c16	187	structural	1	10	23626	144280	6ed2ebfe5f0e489e92c5f44ba8ce68c6493f60127e15b7c6eb719f69abc00907
136	o39-w04-c16	189	structural	1	10	23626	144280	5830d52d8c997940b7914906cb78734c2485d789bc13a6043e00c53423e8e3d0
137	o39-w05-c16	191	tautological	16	10	23626	144280	e24435d080ef07fd2fb6d3800da0f5a7da05f59688a8a7f8b8c6bb6ba51743c4
138	o39-w06-c16	193	tautological	16	10	23626	144280	12a08db37d286c9f90b7234dc01153a0773b2a555a784643bc968bfd8628b0f7
139	o40-w00-c16	195	b-reduced	3	10	23626	144280	88eda0580b85a0f043f1f3f2f235f3e9ca28c40a44c83f472a4c0c1b3e5d94b9
140	o40-w00-c17	196	b-reduced	4	10	23626	144280	8c8093facfc40d81475ddb74a0d58c02e6fe6d2f6379f375648964a3384b9bc8
141	o40-w01-c16	197	b-reduced	3	10	23626	144280	c39814fcf9a1f8895b48d613671c3ac372b66c3c40fb25e7dad9eea570cad226
142	o40-w01-c17	198	b-reduced	4	10	23626	144280	c34232d0e16f2e7ad99b295967357903a5c963f5d3b78e582e190d65d9141849
143	o40-w02-c16	199	structural	1	10	23626	144280	41497eee94ff8ffa7e4b2a9bab2107b959347ec0714334cd14283382c08def01
144	o40-w03-c16	201	structural	1	10	23626	144280	3609d4f6357816529d5c64003853e7a74b6e03c41a2fbada3acc0265697c1240
145	o40-w04-c16	203	structural	1	10	23626	144280	11c4ec5dc9c22432cc8401873e1824c68b779d58875f79c354c4d54111273014
146	o40-w05-c16	205	tautological	16	10	23626	144280	23b20c4d011ea473f0addfc0ae9fc0a4391de396a02f7d6e733cb9d1c188def1
147	o40-w06-c16	207	tautological	16	10	23626	144280	ad150c06c96c0c0758787a485c0a89c2cb41e20b7d6c9765d43c74f8ae078283
148	o41-w00-c16	209	structural	1	10	23626	144280	7feed09a99a36b588a4373b72182430b6fe8f0a172ae6b4460bcd26160846591
149	o41-w01-c16	211	structural	1	10	23626	144280	35c573d0b16efc5d31d5d9c45e706dd7127acea04a4f0d74051e71fdcb4b873b
150	o41-w02-c16	213	structural	1	10	23626	144280	7c5f4951529afd0523a52c21f8631b8376cd406758fd55dc7d02be741ec01512
151	o41-w03-c17	216	b-reduced	4	10	23626	144280	678fd289d8ee90e69686e608ff0f31d634533c26d708d5af66ac293662754efc
152	o41-w04-c17	218	b-reduced	4	10	23626	144280	2ff68a30efb894ec50c5c27206cadb9301ad9edf2cc43b6664ec052e0a45a016
