m6-b7-l6-hard-witness-positive-gain-coordinate-hashes-v1
manifest-bytes	13557
manifest-sha256	c1ea02ae0127713063efed74eeae84e9c6f22f800b0c6899d293b1a962028b49
leaves	219
columns	leaf-ordinal,key,source-leaf-ordinal,coordinate,deleted,witness,coordinate-path-literals,alo-clauses,parents,variables,clauses,cnf-sha256
168	o32-w06-c17	088	1	17	16	16	1	10	23626	144280	3e2bf8d39389b042116d3f4d2025eb8e4df67f1c7c004317e7577e25fb6fd3c7
169	o33-w00-c16	089	0	16	11	16	1	10	23626	144280	83e858c90abb382e0f3e966a6358561024775a8a522d1557ed51aa52812485b6
170	o33-w00-c17	089	1	17	12	16	1	10	23626	144280	9497fd96a00b530ec316fa338ca0a31480160ad6cd033426715f6805b186daa4
171	o33-w01-c16	090	0	16	11	16	1	10	23626	144280	e5c7a060ce587156ab72d7015cd95488b837bf3bbcdeee6038ace038a0425e1f
172	o33-w01-c17	090	1	17	16	16	1	10	23626	144280	ce8f3f6d5efc42581cae9093a28c16124acaeccd8534dce293a7765382a68dae
173	o33-w02-c16	091	0	16	12	16	1	10	23626	144280	5aee000f68ab0fb4484b361e357d9512e76956d2b842a4eaab08958a6d5e14da
174	o33-w02-c17	091	1	17	12	16	1	10	23626	144280	f5225835f5abfecac5368b8004193daca778789b78c20be1fb083a4977bc4e99
175	o33-w03-c16	092	0	16	12	16	1	10	23626	144280	a4ed4aac6422ec1f280d7df1deb02394c7e3a8febbd272a6cabc01da422aa4af
176	o33-w03-c17	092	1	17	13	16	1	10	23626	144280	873047a6bb9bbab2d1d35c36cade479296cedeafdcb723610092792bc89f0307
177	o33-w04-c16	093	0	16	12	16	1	10	23626	144280	09a9451f08aafa25216fcff60af1775267a438e6be87bf19877a28e567549313
178	o33-w04-c17	093	1	17	16	16	1	10	23626	144280	74c070152b56cac21457b40045444f924a12626646e5432b7cacac7a5c0cccb2
179	o36-w00-c17	094	0	17	11	16	1	10	23626	144279	625855ae15ece685d380dbbe9e3d93e929422f6e8c470053e20309273b03d09c
