m6-b7-l6-hard-witness-positive-gain-coordinate-residual-singleton-parent-hashes-v1
manifest-bytes	207703
manifest-sha256	953f94ea423c3cd573a3e9bce43ba9fb4d5d6fa80ac2ac1426e7129e6435c0c5
memberships	1382
columns	membership-ordinal,key,residual-leaf-ordinal,parent-ordinal,accepted-ordinal,cover-index,variables,clauses,cnf-sha256
0346	r049-o13-w00-c16-p04-a24293	049	04	24293	113286	23626	144281	c7eed0551b8ba3cea3a6b6cbcfdd623b100e14e9513f292ebcfac754e0527861
0347	r049-o13-w00-c16-p05-a24304	049	05	24304	113301	23626	144281	e4cc5487b02e3b38be0ec407c3ff907530ec68429ed4d58425836ae973ab9bac
0348	r049-o13-w00-c16-p06-a24309	049	06	24309	113310	23626	144281	957eb090abe21f45f1d02be306ba386f7102e9abcb8f1f3ba7b13d8c92f2b283
0349	r049-o13-w00-c16-p07-a28955	049	07	28955	119902	23626	144281	8bc5fc0001b63f8c483b609b74f1c4dea91e34aeb08c8c9eee15761358b8ab1a
0350	r049-o13-w00-c16-p08-a29035	049	08	29035	120036	23626	144281	6bde5527a0871623eebc7b087aab081e03880e82c3934bdcb0bd1e40c30ab996
0351	r049-o13-w00-c16-p09-a29047	049	09	29047	120056	23626	144281	e1220d452632d63a13fef836324dba900aa75252b39dc174bfb7f950b1928ad9
0352	r050-o13-w00-c17-p00-a23589	050	00	23589	112240	23626	144281	37fede5ed76ce6df3fa6df8e7d2c9574044647e4281d11420886fa6be4d62c90
0353	r050-o13-w00-c17-p01-a23608	050	01	23608	112268	23626	144281	375e8981818d1839e4a5d5f9f517e266202f973eb01eb60038924bc92301d13f
0354	r050-o13-w00-c17-p02-a23618	050	02	23618	112284	23626	144281	c22d2ae9e0ae86f11c3a9ff0a2718722f804b80f0dc93adccaddd84e4c4877ba
0355	r050-o13-w00-c17-p03-a24214	050	03	24214	113166	23626	144281	227841884eeb503d94d39cc67139267366abb2c51034daa57d9baf5f1ff25c23
0356	r050-o13-w00-c17-p04-a24293	050	04	24293	113286	23626	144281	078c9a56c7f4dfb7ab10408625ad7c33be5d365684c6eef69b16b7092748bf68
0357	r050-o13-w00-c17-p05-a24304	050	05	24304	113301	23626	144281	089bb5e3e0b6b46fce5ff220b7f75106b77f440cfd378060fd4291fddc45e1d5
0358	r050-o13-w00-c17-p06-a24309	050	06	24309	113310	23626	144281	c2904b8d756546cb751aa5379bc7b19e6624cac7db7dfb00c3eab3a6c1e294a3
0359	r050-o13-w00-c17-p07-a28955	050	07	28955	119902	23626	144281	4e22ecdfb4e71ccdff959bd6c271f7216ebf2c55bd3d1526f0de8136db1131b7
0360	r050-o13-w00-c17-p08-a29035	050	08	29035	120036	23626	144281	f8c0f96a5e305b147df1c6008eeceaa955b9c9ae44607628a938a45d794548ec
0361	r050-o13-w00-c17-p09-a29047	050	09	29047	120056	23626	144281	7e9b504731522d6d7a3149e11e4d3977d1e2a88b3109d1fa7cd24a5f731f851a
0362	r051-o13-w01-c16-p00-a23589	051	00	23589	112240	23626	144281	8f9a95a830bd86836db3930c1c8acae0cde5306bd5c967604305773876f98b1e
0363	r051-o13-w01-c16-p01-a23608	051	01	23608	112268	23626	144281	2680b007c282641d5f7274ba4dd15cbf1223832af3b936bfff882b203ffb56c8
0364	r051-o13-w01-c16-p02-a23618	051	02	23618	112284	23626	144281	4212ca71001ad6c4b1a160790393dcb64d0313bbfc992113d888d7f9aabee0a4
0365	r051-o13-w01-c16-p03-a24214	051	03	24214	113166	23626	144281	ac707eb449ce5ca53a7119c15f4adf498a5342474e11468ea72f5a07fa700b13
0366	r051-o13-w01-c16-p04-a24293	051	04	24293	113286	23626	144281	8fc2d66bc5633587661fdd53f5b1dfd97580f8e8bf0c6e610500ee5c5981c990
0367	r051-o13-w01-c16-p05-a24304	051	05	24304	113301	23626	144281	9984689b12e84f640a7e43d67d3d1b0a97c510928f3980216da89386bece31be
0368	r051-o13-w01-c16-p06-a24309	051	06	24309	113310	23626	144281	10f81b5c950bbcba18fb42a6efa7ec15eec7d8abf833a9a53a1b365b25d5beb7
0369	r051-o13-w01-c16-p07-a28955	051	07	28955	119902	23626	144281	dab84fadc31f4fd0176b4831bafcd8eadd437839096da79b5d45a0f0e9b02b39
0370	r051-o13-w01-c16-p08-a29035	051	08	29035	120036	23626	144281	657d18a28bb84dce98fdfdf088e853a9d02b20b2eaf737ba8524847e2e2cccd1
0371	r051-o13-w01-c16-p09-a29047	051	09	29047	120056	23626	144281	75142f5e893aa0755471cd07a39230bf4b6def315ba80f8a69c3db885a196590
0372	r052-o13-w01-c17-p00-a23589	052	00	23589	112240	23626	144281	41d754632cf06905f951e798a690806479416ed20c144502651c80f5a6dba3d3
0373	r052-o13-w01-c17-p01-a23608	052	01	23608	112268	23626	144281	699e87b449d213cc96f80184f2c1c57a6de68a1f539c3be5f50af6eccb4a9a81
0374	r052-o13-w01-c17-p02-a23618	052	02	23618	112284	23626	144281	17b9231eb711a861ce7836b6875e4a0c437c4de058d5bc96deaf4c82695435e3
0375	r052-o13-w01-c17-p03-a24214	052	03	24214	113166	23626	144281	e38715f16ebc8e3fb7327464dff25e75b0fef9cbc7546962088af51162ef8cc0
0376	r052-o13-w01-c17-p04-a24293	052	04	24293	113286	23626	144281	dc98a11782d023548ab9a14cbc73321d75ca3a4ba0af31038c03bc5bd6d6fcec
0377	r052-o13-w01-c17-p05-a24304	052	05	24304	113301	23626	144281	5b0c6bca808a1ec9fad925d817e8e4e147ace3e1d2e106e528a34bd850951ebc
0378	r052-o13-w01-c17-p06-a24309	052	06	24309	113310	23626	144281	de17559a816213206d6face59f732a8d93c14b349e6be6c5b811e647a987b689
0379	r052-o13-w01-c17-p07-a28955	052	07	28955	119902	23626	144281	8f5dda70fe07d48f2900916b8bb7858d0f67c506fd5a5d93632f93cdc4cc0678
0380	r052-o13-w01-c17-p08-a29035	052	08	29035	120036	23626	144281	899ce0601f7bb01a01e0c2b36fa93c97c9c9184174c14da171303c9c91c658b4
0381	r052-o13-w01-c17-p09-a29047	052	09	29047	120056	23626	144281	5d239cb2f83ed9c45483aff79549991ad8bc4b8feaa5eaa29b6a787152d88676
0382	r053-o13-w02-c16-p00-a23589	053	00	23589	112240	23626	144281	6de63e65291eebb6fdde060855531d8d3e7fdbb58a7b51f8f7cd15eab0e08496
0383	r053-o13-w02-c16-p01-a23608	053	01	23608	112268	23626	144281	483f324c73c5c71870295ca4e60e94d01bac516e7d1c8e39b4fff85aba034324
0384	r053-o13-w02-c16-p02-a23618	053	02	23618	112284	23626	144281	c4403fd8e6a620d942401edf67c8d0f5d69f27926082db0862306bb6f4f82786
0385	r053-o13-w02-c16-p03-a24214	053	03	24214	113166	23626	144281	a098c5e36fa4b52d6027a9fe58c549894882305bd23b5150a8c3ea5f8f4baa1c
0386	r053-o13-w02-c16-p04-a24293	053	04	24293	113286	23626	144281	a32351d8dfcd7b1fc395cf97ce5031ac2870b8e50e66651e209b0ca1d254c7d7
0387	r053-o13-w02-c16-p05-a24304	053	05	24304	113301	23626	144281	820b27f74d9a897ede027148afd57e7f3e4bfc4d8267bfd1480b243cd7412bb6
0388	r053-o13-w02-c16-p06-a24309	053	06	24309	113310	23626	144281	e0dacdd1ff67af2cf076c0c5bf2a934853841f008bb933e9fddc7f1e43fef60e
0389	r053-o13-w02-c16-p07-a28955	053	07	28955	119902	23626	144281	a827d05aeb205940921d221cc0891cd1cac95f663de4d16daf02bfd4674da2c0
0390	r053-o13-w02-c16-p08-a29035	053	08	29035	120036	23626	144281	f0ac935dc08b1ea9dae45b34d3f4b38997b2e7ec76002d90d19793fd627fdc26
0391	r053-o13-w02-c16-p09-a29047	053	09	29047	120056	23626	144281	38cbc6de6ef3665e45fe648f72ff09af065b35ac36b060d98d337a1247e5ff86
0392	r054-o13-w02-c17-p00-a23589	054	00	23589	112240	23626	144281	3c9541102a1f53c510c7885648a5cdc1e2abbdc312f2085f847c98cacdb8958e
0393	r054-o13-w02-c17-p01-a23608	054	01	23608	112268	23626	144281	37beaea101ab72746b6f556eefbd1c4d1ca72321cc302415dbd44315a7b07e4a
0394	r054-o13-w02-c17-p02-a23618	054	02	23618	112284	23626	144281	14b57e5a95b6210209bcb144ca601483c99d7cd8029ba2074fdd6831dfb9453c
0395	r054-o13-w02-c17-p03-a24214	054	03	24214	113166	23626	144281	cc9d89110309ac07ec1f21f1ae84534c45870664d19b52f00b9fd413a72818ac
0396	r054-o13-w02-c17-p04-a24293	054	04	24293	113286	23626	144281	53fe8223fabb02e1e0158896e2eac64f82d4170826f67ca9b1e95989e307ff8f
0397	r054-o13-w02-c17-p05-a24304	054	05	24304	113301	23626	144281	5bc15823aceb7b474d047d56b3a4356748cce912d6e8010e7804472a7cc259f3
0398	r054-o13-w02-c17-p06-a24309	054	06	24309	113310	23626	144281	72c4d168be283feebcada2b2e7d4f23634577b753a812761860660b9492d7e53
0399	r054-o13-w02-c17-p07-a28955	054	07	28955	119902	23626	144281	41eb05c6f71566a221aea4eb2bc946f9170a3004f23ec10d1909f52eedfe042b
0400	r054-o13-w02-c17-p08-a29035	054	08	29035	120036	23626	144281	d00cfe5f2869c2730b49adc63ace72293809c1003cc5fc476a52c4c641309fae
0401	r054-o13-w02-c17-p09-a29047	054	09	29047	120056	23626	144281	4adc98da0671a0ce102cb4d127ba08f004814acfc36dec1aeb9535c26cdc4762
0402	r055-o13-w03-c16-p00-a23589	055	00	23589	112240	23626	144281	6ed13afa4b999724ba02340a68c6b32ba2f1ffd62d94a791acc049965e5efea8
0403	r055-o13-w03-c16-p01-a23608	055	01	23608	112268	23626	144281	9864019387ea85e64185735f2f5319d5456a086bcb3cd6c57bd85f2a8d5ba38d
0404	r055-o13-w03-c16-p02-a23618	055	02	23618	112284	23626	144281	ef66013cd1a26329b2755657c5b01a7f85afb94a616b5b0440b3d8ddd8b77361
0405	r055-o13-w03-c16-p03-a24214	055	03	24214	113166	23626	144281	9e2cf270814b7512857315ffd9d90f4ec608f8131641b3c4f7635b724b2309ee
0406	r055-o13-w03-c16-p04-a24293	055	04	24293	113286	23626	144281	1da5703f24eb97dba052088c0368747987fa70a06ca50809daaa1fa8b47d964d
0407	r055-o13-w03-c16-p05-a24304	055	05	24304	113301	23626	144281	085b91ac18b141f9ab2eb7d7e34ed49bb7bf1cbf375b2b513ecad44f1070c985
0408	r055-o13-w03-c16-p06-a24309	055	06	24309	113310	23626	144281	d0ada91a911b3e6c7e22d476ea50eb1e0c10ae146903bc52759380a3126683d3
0409	r055-o13-w03-c16-p07-a28955	055	07	28955	119902	23626	144281	0914148e29f5806588777cedf2dff02525e0fce74553570211968cdb5df01669
0410	r055-o13-w03-c16-p08-a29035	055	08	29035	120036	23626	144281	617ab447808ebd9b0cc72a2e274de36c911641139ed951e4763981193f1e3523
0411	r055-o13-w03-c16-p09-a29047	055	09	29047	120056	23626	144281	21017b7c658d7c8ee2a9c1a374dc3d9b2cc58c911b24f11e63e5ce83d6c48067
0412	r056-o13-w03-c17-p00-a23589	056	00	23589	112240	23626	144281	c9e1b783d9cd3f9a630ee903d0835961e52ce983cef79e6f69c0009d5ac2d05e
0413	r056-o13-w03-c17-p01-a23608	056	01	23608	112268	23626	144281	ffc2576eef5520931a7db58517275dfa6aa58ec7d1f4f91741406a4f32728264
0414	r056-o13-w03-c17-p02-a23618	056	02	23618	112284	23626	144281	a867d32526cd0a4e5209c0b5bc118ee724b660e43ff65c0036325d5f68eb1c8d
0415	r056-o13-w03-c17-p03-a24214	056	03	24214	113166	23626	144281	25ceb1666cf583e1022f80765d8299862955c074bf707bdad04a43481c46cbb2
0416	r056-o13-w03-c17-p04-a24293	056	04	24293	113286	23626	144281	dbd3ae6dee0c5fa81a5757c99cb9f247930b60e9d1668ff40e0e825dbaa6061b
0417	r056-o13-w03-c17-p05-a24304	056	05	24304	113301	23626	144281	f280b2dcbebff43b292b4ce960c573a75cb2662e6ef38430f5faedef26ab21d6
0418	r056-o13-w03-c17-p06-a24309	056	06	24309	113310	23626	144281	582f08c7380159ba8e14a69f54a44f0b649c3234b2d3ca063068873fee8c0270
0419	r056-o13-w03-c17-p07-a28955	056	07	28955	119902	23626	144281	1514828fb9989d1dea107fb21078092a5ed825c57b7ed84a8640e6246e28b86f
0420	r056-o13-w03-c17-p08-a29035	056	08	29035	120036	23626	144281	46c7a2d0b18373eb3e2d18d8235282ecd00eebb85a74761a92d71cf9ecca52d5
0421	r056-o13-w03-c17-p09-a29047	056	09	29047	120056	23626	144281	092d32d11bfe677a6609cae17e5e69884a5eaaf6d6185971a9ead5e9e018aca2
0422	r057-o13-w04-c16-p00-a23589	057	00	23589	112240	23626	144281	575c54333d956b946e2ecdca8c3fb835bee399ee3ece7fef1b43fd419d40faa8
0423	r057-o13-w04-c16-p01-a23608	057	01	23608	112268	23626	144281	dd52b3e7f361b565918c287d50db704147af8015fa1bec476239f6e885f45223
0424	r057-o13-w04-c16-p02-a23618	057	02	23618	112284	23626	144281	1be687951a68c53f05c0254cffcc6ab8a73840547879c0b0a5089f88c01edd05
0425	r057-o13-w04-c16-p03-a24214	057	03	24214	113166	23626	144281	523a30bf54e4bbe4e9916e583f77736bb48dc11b7f9ba684e4abc3f78725ba59
0426	r057-o13-w04-c16-p04-a24293	057	04	24293	113286	23626	144281	6b2729ca10d5dfed91a97191715bc049c70798e85ac80d6b851ef8549f853397
0427	r057-o13-w04-c16-p05-a24304	057	05	24304	113301	23626	144281	ea31a94bffe3e0bbb72a145c47497c22a1d0ea52fc1cf243edb70082f9c9f950
0428	r057-o13-w04-c16-p06-a24309	057	06	24309	113310	23626	144281	7606671737e1ad86a5da75b1a66e5183aaf355258c063ede3e5843df7b849c98
0429	r057-o13-w04-c16-p07-a28955	057	07	28955	119902	23626	144281	d1387ba12221c45ff5f5e7af41d9d90d837358b2f68236cecc2e056265151add
0430	r057-o13-w04-c16-p08-a29035	057	08	29035	120036	23626	144281	33370af5801005667b1f1ac716e4f930947db5116a9213357e9eea813882ca02
0431	r057-o13-w04-c16-p09-a29047	057	09	29047	120056	23626	144281	90337ff651ac7c4633439866f7ff96bff5a7356a8c19bc84fb773b83dc8983e7
0432	r058-o13-w04-c17-p00-a23589	058	00	23589	112240	23626	144281	9a4f848a01a32e8782de088bb4c72950be6bef729663bad4c56e603af1c1e982
0433	r058-o13-w04-c17-p01-a23608	058	01	23608	112268	23626	144281	a946dac605dae1004ae5d98019df4d6b0c54a7fb6606288e4b4a76b7c03b9789
0434	r058-o13-w04-c17-p02-a23618	058	02	23618	112284	23626	144281	9bc5d7692ae5a9181838fd1cb4e7ccf70a2fb4ec675180fabbf518967bd1f20e
0435	r058-o13-w04-c17-p03-a24214	058	03	24214	113166	23626	144281	d4e12f187502ec76e3fcc6ac98cb4b6beb5c2d976571969bd9e06478f9c3a514
0436	r058-o13-w04-c17-p04-a24293	058	04	24293	113286	23626	144281	34e258859dc42214a93f9a87cf93e02dfd16fe5fb3c8df12654d6bc9509c7d87
0437	r058-o13-w04-c17-p05-a24304	058	05	24304	113301	23626	144281	f3c2b3cdc0cb731380853daa01e07ce5ff662617b7ec4d1843e6567a7d3fb416
0438	r058-o13-w04-c17-p06-a24309	058	06	24309	113310	23626	144281	a743682e65d0527cf4e5b90aef7dcf428118686ec2267748e74d4b4edf1c1884
0439	r058-o13-w04-c17-p07-a28955	058	07	28955	119902	23626	144281	49ad3c47c0cf05b15a9f1b48790b14ad3b312654d96ba3c8ab167af523472b31
0440	r058-o13-w04-c17-p08-a29035	058	08	29035	120036	23626	144281	f82c179e80692129a7e8ab4864f8fa62f5acff06be897a556cd5606b093da466
0441	r058-o13-w04-c17-p09-a29047	058	09	29047	120056	23626	144281	29071141fddb4e8422138e8a81a94a4930982c4fc751e7a142b629c599c84ef8
0442	r059-o14-w00-c16-p00-a23589	059	00	23589	112240	23626	144281	213774edb151f107c296c300c5ba42be8efe821a740c5fcc5044163932b07127
0443	r059-o14-w00-c16-p01-a23608	059	01	23608	112268	23626	144281	cb3eca93bd22b4c6601dfba0be9160e2c9800956bbbea2f099c55623c87e6b28
0444	r059-o14-w00-c16-p02-a23618	059	02	23618	112284	23626	144281	d0d8f4f8f3de288d468b28033dcdd769ec0fb5c99961b72f6c91b5f4facb9bae
0445	r059-o14-w00-c16-p03-a24214	059	03	24214	113166	23626	144281	b5ce78dfa65df4331b4093b208d9f588a967e983665feda9ef4dc7c638402ef9
0446	r059-o14-w00-c16-p04-a24293	059	04	24293	113286	23626	144281	7461d83b12662d1be9ff46936b24247e8af0e7273691f216c93ab90b33ff711a
0447	r059-o14-w00-c16-p05-a24304	059	05	24304	113301	23626	144281	7439837e37e0e87efbe8595fa7de4f0c686cecd2c6329317699055b6ab5cd54a
0448	r059-o14-w00-c16-p06-a24309	059	06	24309	113310	23626	144281	9cf8a952216ff3b1226dd7c701e19009c3c7772787b8b7d7c8ce057fbe0066e8
0449	r059-o14-w00-c16-p07-a28955	059	07	28955	119902	23626	144281	a291b91cd01f25ec4e022751d88b1775d3c65a9840d162573b72ceaa0ab023e2
0450	r059-o14-w00-c16-p08-a29035	059	08	29035	120036	23626	144281	9cd67136bc1ec9c1516e2285dc268a6957300dd764d6afd6325f9b6fb797d8cb
0451	r059-o14-w00-c16-p09-a29047	059	09	29047	120056	23626	144281	41c57a55bc946c8b17d1a5637460082841a2e9413592014aa1e066cdd597b6de
0452	r060-o14-w00-c17-p00-a23589	060	00	23589	112240	23626	144281	32b3d54bc05346a043f00739b75d6129c7a36fc8aed098e391dd2c371ed69469
0453	r060-o14-w00-c17-p01-a23608	060	01	23608	112268	23626	144281	10d5929e22f9d68e45e01787a45600e5768d87784bf38d02232e8209f07d20ad
0454	r060-o14-w00-c17-p02-a23618	060	02	23618	112284	23626	144281	326a033fa78fa9e937544f150854651a86f7704c9a4f3df8b34abe6701e35e86
0455	r060-o14-w00-c17-p03-a24214	060	03	24214	113166	23626	144281	22c5bf22e3417c093ed8944bd3d91216b5d63ccaef5b160aefba016485f9d3ec
0456	r060-o14-w00-c17-p04-a24293	060	04	24293	113286	23626	144281	b91101a7c2853991621aa5fbe84e59c7048d1de384c92942a3e75f651bb96e7c
0457	r060-o14-w00-c17-p05-a24304	060	05	24304	113301	23626	144281	61efb042e1714a54388515ff26504b1511786d08925512901f54a410b65d915d
0458	r060-o14-w00-c17-p06-a24309	060	06	24309	113310	23626	144281	398515237de3282a4949f1ff0c81e98d66a46afec49903867b41f5c9c9e3e83a
0459	r060-o14-w00-c17-p07-a28955	060	07	28955	119902	23626	144281	88814a47563d23b0202bd280c8159b2385e2f5dd675d1e6ea447e01a0615b00f
0460	r060-o14-w00-c17-p08-a29035	060	08	29035	120036	23626	144281	036a13280589dc2cf6492e27ac0e4e28b19cec0d5df3611a65a617d3fd2fbc5f
0461	r060-o14-w00-c17-p09-a29047	060	09	29047	120056	23626	144281	0699297a748b636f55ade5e19870373c9779f09c9397de20f4b08e9643c71fc0
0462	r061-o14-w01-c16-p00-a23589	061	00	23589	112240	23626	144281	eaa9ee7b56f61e461d208d27c85b2e04839680228a35b6e32ac1319fb6816b38
0463	r061-o14-w01-c16-p01-a23608	061	01	23608	112268	23626	144281	762381b93c974c81c2fcca0a89575534267b2cd2cfff7d7913f455f68af7be7a
0464	r061-o14-w01-c16-p02-a23618	061	02	23618	112284	23626	144281	99bf4e237bf7d9239536e65bff7e44148105a34e562b5ab7b835eebca2bf30cd
0465	r061-o14-w01-c16-p03-a24214	061	03	24214	113166	23626	144281	194b05af7aed6bda29f4d484ad8c077cf2a3775a4f6bf0a73d88f369de4a9d70
0466	r061-o14-w01-c16-p04-a24293	061	04	24293	113286	23626	144281	d1a6e21ebe73191a76ed66d48b2d2511316fa0a75e24ef6cc284173b9610d583
0467	r061-o14-w01-c16-p05-a24304	061	05	24304	113301	23626	144281	92de930cb572ece33ee648851d4acf74513f4a29933f57d6ca18313612efe1e3
0468	r061-o14-w01-c16-p06-a24309	061	06	24309	113310	23626	144281	27f7854f2e5172e847f48a52a91abf8b3a9888a242669b52b3e416bbf00511cf
0469	r061-o14-w01-c16-p07-a28955	061	07	28955	119902	23626	144281	d0d8b8e0b2621543a69057a13ff80a30f31983936197fd8acaa19ba6c0f0e606
0470	r061-o14-w01-c16-p08-a29035	061	08	29035	120036	23626	144281	8432e542dde206492eb5c960a62051f9510b3caf4cc4e48e1ebf9b4ce973f281
0471	r061-o14-w01-c16-p09-a29047	061	09	29047	120056	23626	144281	d9981e03f798333ea93445b0fc8e8580e3f7d01f9590c0d972c23b233aa0db6e
0472	r062-o14-w01-c17-p00-a23589	062	00	23589	112240	23626	144281	1c2190114b86e5c08b1087add774a071ad717cb62b841f6c368a9c5224c1f1ba
0473	r062-o14-w01-c17-p01-a23608	062	01	23608	112268	23626	144281	3b0f86c6ce3df67a6cc8077caeeb14ab52e9aff73bd47fa6364e05979dda4ff0
0474	r062-o14-w01-c17-p02-a23618	062	02	23618	112284	23626	144281	eeaf5f273170f3eea45e2564b5a5a09d43291a8dff5707d8d09247d543c0db68
0475	r062-o14-w01-c17-p03-a24214	062	03	24214	113166	23626	144281	ef7f2662d906d7750791ddc952f84c5df8437b0bd06cfbd3342bc42146852b5b
0476	r062-o14-w01-c17-p04-a24293	062	04	24293	113286	23626	144281	542cbbeba84a38b76a1484d256a6d31453e3d4fc4dc21102860fd4a80031f1fd
0477	r062-o14-w01-c17-p05-a24304	062	05	24304	113301	23626	144281	d29108ded7e754d8bf998c9a1546f5768d0291801dac0c4657e3c99d295bd375
0478	r062-o14-w01-c17-p06-a24309	062	06	24309	113310	23626	144281	ddb962f45b05278b5986910e6800f40d9ee014a13fc100795ee68f78f8fdc026
0479	r062-o14-w01-c17-p07-a28955	062	07	28955	119902	23626	144281	220ec40d61a8fb14b1e0935318dfdab4c4a88303cc0d3bd67e49ed06c50961d8
0480	r062-o14-w01-c17-p08-a29035	062	08	29035	120036	23626	144281	1a4b673c462a30b71787e2935aec01c15993fa64249bf2eb1ea1b448978f3b74
0481	r062-o14-w01-c17-p09-a29047	062	09	29047	120056	23626	144281	ed5c555722a04994b85494f09469b9529c27afc3e6a63c1ec0044dc754ccbb2e
0482	r063-o14-w02-c16-p00-a23589	063	00	23589	112240	23626	144281	e67caa1bebe13be1f938116d5b1d057d117af3e636214ca06adddde726a3d732
0483	r063-o14-w02-c16-p01-a23608	063	01	23608	112268	23626	144281	3d94c00347a9b16b5489e710831a21a1f78849e489aa0ccda950afe8a0fb4296
0484	r063-o14-w02-c16-p02-a23618	063	02	23618	112284	23626	144281	f71ce332a21841ac0d6c12ee736704b7ac238611cb3d0e6318e5c1e0b095a17d
0485	r063-o14-w02-c16-p03-a24214	063	03	24214	113166	23626	144281	0b2d42ce3f9930d19da0379c1bbfeaae19f892be23b31f9f0a2ea4d2bf5c13d0
0486	r063-o14-w02-c16-p04-a24293	063	04	24293	113286	23626	144281	7f2cf33bed09e2e31033efe02e474396f03012ecd0a06b1b26a65d2fff31981b
0487	r063-o14-w02-c16-p05-a24304	063	05	24304	113301	23626	144281	31f7d7504add372ebcf39dd6a888d7bbc9bdf89a574b7b0a3dac2478af4a2b28
0488	r063-o14-w02-c16-p06-a24309	063	06	24309	113310	23626	144281	9f1f80c6e201fe45e66ae768005346f2183660398500ef34fce5503ebb9fd7b3
0489	r063-o14-w02-c16-p07-a28955	063	07	28955	119902	23626	144281	2d51cb42f4ddd62d7b795d6ae369c2b39a45215a543d3516bdbaaaafbdb87c81
0490	r063-o14-w02-c16-p08-a29035	063	08	29035	120036	23626	144281	830e12a808e5747c5b7af14b0dff92358924cfa40e906dc0ffb44b1f78943d75
0491	r063-o14-w02-c16-p09-a29047	063	09	29047	120056	23626	144281	40ec4a8829c61644d1d941456c6368bff3d4d3235371450f2fd97ba5774e2e1f
0492	r064-o14-w02-c17-p00-a23589	064	00	23589	112240	23626	144281	1b55448b5e8508d2ecd336c0cdf33120365ee0b29cf392468c577e8c38ebd477
0493	r064-o14-w02-c17-p01-a23608	064	01	23608	112268	23626	144281	2c606d8c323af23821224978b02ff98f95ab0dcc1fdcb0f6cafa7960b9b70cd3
0494	r064-o14-w02-c17-p02-a23618	064	02	23618	112284	23626	144281	6e721df0da9939619817f8ae7e7129041868b95cdc6420d450ced985bd8c2a80
0495	r064-o14-w02-c17-p03-a24214	064	03	24214	113166	23626	144281	7ca584ad357a875ef5d0f6213e3e25c83a4c41118a30ea16160243f697b03e18
0496	r064-o14-w02-c17-p04-a24293	064	04	24293	113286	23626	144281	6786cc9f002be0006d0265b5ffed90a4e3b187e497668fd078f319d2a935bc81
0497	r064-o14-w02-c17-p05-a24304	064	05	24304	113301	23626	144281	ab0cc956f8ec72b20e1a0e84333ac150df953a3828f3b4eda40e0ce6bdc8f35f
0498	r064-o14-w02-c17-p06-a24309	064	06	24309	113310	23626	144281	a7587fdc603172ddd6993478e466a6905e4a261bda4614a615d4924cfbb61f70
0499	r064-o14-w02-c17-p07-a28955	064	07	28955	119902	23626	144281	fa10c603bb01b234d72bc67703e76b3da0400d281a04f0a453c72ec731e2d471
0500	r064-o14-w02-c17-p08-a29035	064	08	29035	120036	23626	144281	91f4243119c818c9f124ee4235f2dfd558f0dcf0936fb3a641d428990114e769
0501	r064-o14-w02-c17-p09-a29047	064	09	29047	120056	23626	144281	4d2273c98da6a61c46c9216cd9ab5747f0b579856de4cd43092159205558931d
0502	r065-o15-w00-c17-p00-a24640	065	00	24640	113792	23626	144280	5b94daf2cdf57a12e7ec9aa55238f78ec8962dfaec58704b73c28474239f7655
0503	r065-o15-w00-c17-p01-a24689	065	01	24689	113869	23626	144280	982081e0ab624b7e28cd2e4b658d81a6b2ec224a92642d4e0fe8c7c5adb08cb1
0504	r065-o15-w00-c17-p02-a24699	065	02	24699	113885	23626	144280	f52c4afb29a8f771905edf72fd4b01013f17c2ad322991a06ebea0c4fb991a08
0505	r065-o15-w00-c17-p03-a29333	065	03	29333	120509	23626	144280	e4c7c8b380268de42220e0b535a7cb490105406d11c4dcf1f94c90cf487483eb
0506	r065-o15-w00-c17-p04-a29459	065	04	29459	120711	23626	144280	410b022b4b0838cf1327c0f69f324b41a70fc1d042d02962189beeb9df9be92e
0507	r065-o15-w00-c17-p05-a29470	065	05	29470	120726	23626	144280	75930476647f7abe223e6fe2474143d8943228ea7ccfee1e2a1680ad5a5809b5
0508	r065-o15-w00-c17-p06-a29475	065	06	29475	120735	23626	144280	c7fe0eb4816d314a7161063a192d2b24d58ec5d5ba8e5a1eeb292695990a713d
0509	r065-o15-w00-c17-p07-a44083	065	07	44083	141273	23626	144280	d2d42586c1d2307a3dbffebba26f1fc9bb1a44b9afb06555e8098642bb183278
0510	r065-o15-w00-c17-p08-a44209	065	08	44209	141488	23626	144280	441efcef2cdf1653c151382ee245ee7cca89dd8e1e4c0d3aae6dc30376ef6049
0511	r065-o15-w00-c17-p09-a44221	065	09	44221	141500	23626	144280	98dfe8b3518ef71cf8aa74449f1eb302616bcb8a183d36a05b9f7778c969e471
0512	r066-o16-w00-c16-p00-a24640	066	00	24640	113792	23626	144281	b197fad7329f41949c98781de67d0a9abf8107c818af4b7a29e4a69840f735d1
0513	r066-o16-w00-c16-p01-a24689	066	01	24689	113869	23626	144281	5b9130afb7b82d2aebe9b54465067146d6240b9839cf8191c9863636d544ae61
0514	r066-o16-w00-c16-p02-a24699	066	02	24699	113885	23626	144281	f603a9c2033e1effdde345dacfa9433ee4b6152a2a5f9ae552d6fb45163727c4
0515	r066-o16-w00-c16-p03-a29333	066	03	29333	120509	23626	144281	c60cf35cb10cf2221da3687f4279583c7740c3ab10f6d8dfbe1f39a96ec6c820
0516	r066-o16-w00-c16-p04-a29459	066	04	29459	120711	23626	144281	04513c0ee5f5dce645efe84e5fdd7cc6e1f90ee6fdd390483be2100d684983a3
