cycle255-floating-screen-checkpoint-v1
index	a	sigma	epsilon	T	q0	M	alpha	initial_l3	final_l3	forward_ratio	reverse_ratio	both_directions_ratio	energy_drift	enstrophy_drift
127206	0,1,-1,0,0	1/24	1/256	3/8	9/8	7/32	7/32	0.040727726787927139	0.040727129722920231	0.99998534008514606	1.0000174662181853	1.0000174662181853	2.3314683517128287e-15	1.6653345369377348e-15
127208	0,1,-1,0,0	1/24	1/256	1/2	9/8	7/32	7/32	0.040727726787927139	0.040726956252662067	0.99998108081825721	1.000023908246271	1.000023908246271	6.6613381477509392e-16	1.3322676295501878e-15
127210	0,1,-1,0,0	1/24	1/256	5/8	5/4	17/64	17/64	0.040727726787927139	0.040726795613875315	0.99997713660630572	1.0000306589667667	1.0000306589667667	1.6653345369377348e-15	2.886579864025407e-15
127212	0,1,-1,0,0	1/24	1/256	3/4	5/4	17/64	17/64	0.040727726787927139	0.040726647840533821	0.99997350828346165	1.0000377176177389	1.0000377176177389	1.3322676295501878e-15	1.3322676295501878e-15
127234	0,1,-1,0,0	1/24	1/512	1/8	33/32	11/64	11/64	0.040727726788143778	0.040727515023860149	0.99999480048850431	1.0000055113171098	1.0000055113171098	1.3322676295501878e-15	1.5543122344752192e-15
127236	0,1,-1,0,0	1/24	1/512	1/4	17/16	3/16	3/16	0.040727726788143778	0.040727315991226871	0.99998991358100975	1.0000113336503009	1.0000113336503009	1.2212453270876722e-15	1.6653345369377348e-15
127238	0,1,-1,0,0	1/24	1/512	3/8	9/8	7/32	7/32	0.040727726788143778	0.040727129723141894	0.9999853400852694	1.0000174662180787	1.0000174662180787	2.2204460492503131e-15	2.6645352591003757e-15
127240	0,1,-1,0,0	1/24	1/512	1/2	9/8	7/32	7/32	0.040727726788143778	0.040726956252885561	0.99998108081842563	1.0000239082461315	1.0000239082461315	1.9984014443252818e-15	4.6629367034256575e-15
127242	0,1,-1,0,0	1/24	1/512	5/8	5/4	17/64	17/64	0.040727726788143778	0.040726795614100808	0.99997713660652332	1.0000306589665964	1.0000306589665964	2.2204460492503131e-15	2.4424906541753444e-15
127244	0,1,-1,0,0	1/24	1/512	3/4	5/4	17/64	17/64	0.040727726788143778	0.040726647840761215	0.99997350828372589	1.0000377176175388	1.0000377176175388	2.9976021664879227e-15	1.7763568394002505e-15
127266	0,1,-1,0,0	1/24	1/1024	1/8	33/32	11/64	11/64	0.040727726788252122	0.040727515023969312	0.9999948004885244	1.0000055113170909	1.0000055113170909	1.2212453270876722e-15	8.8817841970012523e-16
127268	0,1,-1,0,0	1/24	1/1024	1/4	17/16	3/16	3/16	0.040727726788252122	0.040727315991336888	0.99998991358105083	1.0000113336502636	1.0000113336502636	1.1102230246251565e-15	2.2204460492503131e-16
127270	0,1,-1,0,0	1/24	1/1024	3/8	9/8	7/32	7/32	0.040727726788252122	0.040727129723252792	0.99998534008533213	1.0000174662180257	1.0000174662180257	1.3322676295501878e-15	1.7763568394002505e-15
127272	0,1,-1,0,0	1/24	1/1024	1/2	9/8	7/32	7/32	0.040727726788252122	0.040726956252997382	0.999981080818511	1.00002390824606	1.00002390824606	6.6613381477509392e-16	1.7763568394002505e-15
127274	0,1,-1,0,0	1/24	1/1024	5/8	5/4	17/64	17/64	0.040727726788252122	0.040726795614213586	0.99997713660663223	1.0000306589665098	1.0000306589665098	1.2212453270876722e-15	1.5543122344752192e-15
127276	0,1,-1,0,0	1/24	1/1024	3/4	5/4	17/64	17/64	0.040727726788252122	0.040726647840874965	0.99997350828385867	1.0000377176174402	1.0000377176174402	1.2212453270876722e-15	1.9984014443252818e-15
127298	0,1,-1,0,1	1/16	1/256	1/8	9/8	23/32	23/32	0.066324445966771978	0.066324682456357142	1.0000035656473525	0.9999966456883661	1.0000035656473525	1.3322676295501878e-15	1.1102230246251565e-15
127330	0,1,-1,0,1	1/16	1/512	1/8	9/8	23/32	23/32	0.066324445954194081	0.06632468244373349	1.0000035656466633	0.99999664568908653	1.0000035656466633	1.6653345369377348e-15	1.3322676295501878e-15
127362	0,1,-1,0,1	1/16	1/1024	1/8	9/8	23/32	23/32	0.066324445947905111	0.066324682437421692	1.0000035656463193	0.99999664568944691	1.0000035656463193	7.7715611723760958e-16	5.5511151231257827e-16
127394	0,1,-1,0,1	1/24	1/256	1/8	9/8	23/32	23/32	0.066324445944760543	0.066324682434265925	1.0000035656461508	0.99999664568962343	1.0000035656461508	1.6653345369377348e-15	8.8817841970012523e-16
127426	0,1,-1,0,1	1/24	1/512	1/8	9/8	23/32	23/32	0.066324445943188426	0.066324682432688048	1.000003565646064	0.99999664568971536	1.000003565646064	6.6613381477509392e-16	4.4408920985006262e-16
127458	0,1,-1,0,1	1/24	1/1024	1/8	9/8	23/32	23/32	0.066324445942402305	0.066324682431898943	1.0000035656460191	0.99999664568976243	1.0000035656460191	1.5543122344752192e-15	1.4432899320127035e-15
127874	0,1,-1,1,-1	1/16	1/256	1/8	5/4	43/32	43/32	0.076487133378990435	0.076483062079901201	0.99994677145149291	1.0000546412383469	1.0000546412383469	1.7763568394002505e-15	1.9984014443252818e-15
127906	0,1,-1,1,-1	1/16	1/512	1/8	5/4	43/32	43/32	0.076487133363011134	0.076483062063991858	0.99994677145239641	1.000054641237492	1.000054641237492	4.4408920985006262e-16	1.4432899320127035e-15
127938	0,1,-1,1,-1	1/16	1/1024	1/8	5/4	43/32	43/32	0.076487133355021511	0.076483062056037193	0.99994677145284794	1.0000546412370639	1.0000546412370639	4.4408920985006262e-16	1.2212453270876722e-15
127970	0,1,-1,1,-1	1/24	1/256	1/8	5/4	43/32	43/32	0.076487133351135092	0.076483062052167594	0.9999467714530651	1.0000546412368567	1.0000546412368567	8.8817841970012523e-16	1.9984014443252818e-15
128002	0,1,-1,1,-1	1/24	1/512	1/8	5/4	43/32	43/32	0.076487133349083414	0.076483062050125061	0.99994677145318323	1.0000546412367464	1.0000546412367464	2.2204460492503131e-16	1.5543122344752192e-15
128034	0,1,-1,1,-1	1/24	1/1024	1/8	5/4	43/32	43/32	0.076487133348057679	0.076483062049103823	0.99994677145324129	1.0000546412366913	1.0000546412366913	1.3322676295501878e-15	2.55351295663786e-15
128066	0,1,-1,1,0	1/16	1/256	1/8	17/16	3/8	3/8	0.056269243234374905	0.056267174682675308	0.99996323832380363	1.0000368336572485	1.0000368336572485	8.8817841970012523e-16	1.5543122344752192e-15
128068	0,1,-1,1,0	1/16	1/256	1/4	9/8	7/16	7/16	0.056269243234374905	0.056265110366945176	0.99992655192797752	1.0000737359592018	1.0000737359592018	9.9920072216264089e-16	6.6613381477509392e-16
128098	0,1,-1,1,0	1/16	1/512	1/8	17/16	3/8	3/8	0.056269243212298807	0.056267174660528177	0.99996323832252687	1.0000368336586274	1.0000368336586274	3.3306690738754696e-16	6.6613381477509392e-16
128100	0,1,-1,1,0	1/16	1/512	1/4	9/8	7/16	7/16	0.056269243212298807	0.056265110344732978	0.99992655192552993	1.0000737359620671	1.0000737359620671	8.8817841970012523e-16	1.3322676295501878e-15
128130	0,1,-1,1,0	1/16	1/1024	1/8	17/16	3/8	3/8	0.056269243201260748	0.056267174649454681	0.99996323832188982	1.0000368336593175	1.0000368336593175	8.8817841970012523e-16	1.3322676295501878e-15
128132	0,1,-1,1,0	1/16	1/1024	1/4	9/8	7/16	7/16	0.056269243201260748	0.056265110333626918	0.99992655192430713	1.0000737359635006	1.0000737359635006	2.4424906541753444e-15	3.5527136788005009e-15
128162	0,1,-1,1,0	1/24	1/256	1/8	17/16	3/8	3/8	0.056269243196027996	0.056267174644201383	0.99996323832152123	1.0000368336597085	1.0000368336597085	6.6613381477509392e-16	1.5543122344752192e-15
128164	0,1,-1,1,0	1/24	1/256	1/4	9/8	7/16	7/16	0.056269243196027996	0.056265110328354628	0.99992655192359758	1.000073735964309	1.000073735964309	6.6613381477509392e-16	6.6613381477509392e-16
128194	0,1,-1,1,0	1/24	1/512	1/8	17/16	3/8	3/8	0.056269243193125242	0.056267174641291259	0.99996323832138845	1.00003683365986	1.00003683365986	8.8817841970012523e-16	1.5543122344752192e-15
128196	0,1,-1,1,0	1/24	1/512	1/4	9/8	7/16	7/16	0.056269243193125242	0.056265110325437719	0.99992655192334223	1.0000737359646223	1.0000737359646223	8.8817841970012523e-16	1.9984014443252818e-15
128226	0,1,-1,1,0	1/24	1/1024	1/8	17/16	3/8	3/8	0.056269243191673986	0.056267174639836208	0.99996323832132006	1.000036833659933	1.000036833659933	1.7763568394002505e-15	2.6645352591003757e-15
128228	0,1,-1,1,0	1/24	1/1024	1/4	9/8	7/16	7/16	0.056269243191673986	0.056265110323979232	0.99992655192321189	1.0000737359647776	1.0000737359647776	1.3322676295501878e-15	2.2204460492503131e-15
128258	0,1,-1,1,1	1/16	1/256	1/8	5/4	43/32	43/32	0.077912492376852091	0.077915388222518422	1.0000371679249116	0.99996417170533236	1.0000371679249116	1.3322676295501878e-15	9.9920072216264089e-16
128290	0,1,-1,1,1	1/16	1/512	1/8	5/4	43/32	43/32	0.077912492361785962	0.077915388207393146	1.0000371679241595	0.99996417170608731	1.0000371679241595	1.9984014443252818e-15	8.8817841970012523e-16
128322	0,1,-1,1,1	1/16	1/1024	1/8	5/4	43/32	43/32	0.077912492354252821	0.077915388199830474	1.0000371679237841	0.99996417170646412	1.0000371679237841	2.2204460492503131e-16	2.9976021664879227e-15
128354	0,1,-1,1,1	1/24	1/256	1/8	5/4	43/32	43/32	0.077912492350614496	0.077915388196176216	1.0000371679235813	0.99996417170666885	1.0000371679235813	2.2204460492503131e-16	1.7763568394002505e-15
128386	0,1,-1,1,1	1/24	1/512	1/8	5/4	43/32	43/32	0.077912492348667151	0.077915388194222016	1.0000371679234943	0.99996417170675544	1.0000371679234943	4.4408920985006262e-16	1.7763568394002505e-15
128418	0,1,-1,1,1	1/24	1/1024	1/8	5/4	43/32	43/32	0.077912492347693346	0.077915388193244922	1.0000371679234525	0.9999641717067993	1.0000371679234525	8.8817841970012523e-16	1.7763568394002505e-15
129026	0,1,-1,2,0	1/16	1/256	1/8	9/8	21/32	21/32	0.08474490807161815	0.084743541202208852	0.99998387077831108	1.0000163481075113	1.0000163481075113	6.6613381477509392e-16	8.8817841970012523e-16
129058	0,1,-1,2,0	1/16	1/512	1/8	9/8	21/32	21/32	0.084744908059835283	0.084743541190293814	0.99998387077674911	1.0000163481091757	1.0000163481091757	1.7763568394002505e-15	2.4424906541753444e-15
129090	0,1,-1,2,0	1/16	1/1024	1/8	9/8	21/32	21/32	0.084744908053943718	0.084743541184336371	0.99998387077597062	1.0000163481100086	1.0000163481100086	1.6653345369377348e-15	2.1094237467877974e-15
129122	0,1,-1,2,0	1/24	1/256	1/8	9/8	21/32	21/32	0.08474490805110238	0.084743541181456106	0.99998387077551076	1.0000163481104904	1.0000163481104904	1.5543122344752192e-15	1.4432899320127035e-15
129154	0,1,-1,2,0	1/24	1/512	1/8	9/8	21/32	21/32	0.084744908049577392	0.084743541179917614	0.99998387077535111	1.0000163481106643	1.0000163481106643	2.4424906541753444e-15	2.7755575615628914e-15
129186	0,1,-1,2,0	1/24	1/1024	1/8	9/8	21/32	21/32	0.084744908048814835	0.084743541179148285	0.99998387077527107	1.0000163481107514	1.0000163481107514	1.8873791418627661e-15	2.6645352591003757e-15
129794	0,1,0,-2,-1	1/16	1/256	1/8	5/4	23/16	23/16	0.095640637217457511	0.095637877713638353	0.99997114716192359	1.0000288780558975	1.0000288780558975	8.8817841970012523e-16	1.1102230246251565e-15
129826	0,1,0,-2,-1	1/16	1/512	1/8	5/4	23/16	23/16	0.095640637216250241	0.09563787771246525	0.99997114716228053	1.0000288780555446	1.0000288780555446	1.5543122344752192e-15	9.9920072216264089e-16
129858	0,1,0,-2,-1	1/16	1/1024	1/8	5/4	23/16	23/16	0.095640637215646515	0.095637877711878608	0.99997114716245894	1.0000288780553699	1.0000288780553699	8.8817841970012523e-16	6.6613381477509392e-16
129890	0,1,0,-2,-1	1/24	1/256	1/8	5/4	23/16	23/16	0.095640637215254051	0.095637877711497371	0.99997114716257618	1.000028878055256	1.000028878055256	8.8817841970012523e-16	8.8817841970012523e-16
129922	0,1,0,-2,-1	1/24	1/512	1/8	5/4	23/16	23/16	0.095640637215148552	0.095637877711394703	0.99997114716260582	1.0000288780552249	1.0000288780552249	6.6613381477509392e-16	8.8817841970012523e-16
129954	0,1,0,-2,-1	1/24	1/1024	1/8	5/4	23/16	23/16	0.095640637215095692	0.095637877711343564	0.9999711471626237	1.0000288780552107	1.0000288780552107	1.1102230246251565e-15	8.8817841970012523e-16
129986	0,1,0,-2,0	1/16	1/256	1/8	17/16	7/16	7/16	0.07760002976579812	0.077600036613474088	1.0000000882432132	1.000000088247919	1.000000088247919	1.1102230246251565e-15	1.1102230246251565e-15
129988	0,1,0,-2,0	1/16	1/256	1/4	5/4	43/64	43/64	0.07760002976579812	0.077600057153064089	1.0000003529285497	1.0000003529379617	1.0000003529379617	1.9984014443252818e-15	1.9984014443252818e-15
130018	0,1,0,-2,0	1/16	1/512	1/8	17/16	7/16	7/16	0.077600029765798023	0.077600036613565335	1.0000000882443902	1.0000000882467437	1.0000000882467437	8.8817841970012523e-16	8.8817841970012523e-16
130020	0,1,0,-2,0	1/16	1/512	1/4	5/4	43/64	43/64	0.077600029765798023	0.07760005715324661	1.0000003529309032	1.000000352935609	1.000000352935609	1.9984014443252818e-15	1.9984014443252818e-15
130050	0,1,0,-2,0	1/16	1/1024	1/8	17/16	7/16	7/16	0.077600029765798009	0.077600036613610993	1.0000000882449789	1.0000000882461553	1.0000000882461553	1.1102230246251565e-15	6.6613381477509392e-16
130052	0,1,0,-2,0	1/16	1/1024	1/4	5/4	43/64	43/64	0.077600029765798009	0.077600057153337842	1.0000003529320789	1.0000003529344326	1.0000003529344326	1.7763568394002505e-15	1.5543122344752192e-15
130082	0,1,0,-2,0	1/24	1/256	1/8	17/16	7/16	7/16	0.077600029765798065	0.077600036613640538	1.0000000882453588	1.0000000882457722	1.0000000882457722	6.6613381477509392e-16	4.4408920985006262e-16
130084	0,1,0,-2,0	1/24	1/256	1/4	5/4	43/64	43/64	0.077600029765798065	0.077600057153397115	1.0000003529328421	1.000000352933669	1.000000352933669	1.5543122344752192e-15	1.3322676295501878e-15
130114	0,1,0,-2,0	1/24	1/512	1/8	17/16	7/16	7/16	0.077600029765798093	0.07760003661364856	1.0000000882454618	1.0000000882456688	1.0000000882456688	6.6613381477509392e-16	4.4408920985006262e-16
130116	0,1,0,-2,0	1/24	1/512	1/4	5/4	43/64	43/64	0.077600029765798093	0.077600057153413213	1.0000003529330492	1.0000003529334607	1.0000003529334607	1.5543122344752192e-15	1.5543122344752192e-15
130146	0,1,0,-2,0	1/24	1/1024	1/8	17/16	7/16	7/16	0.077600029765798148	0.077600036613652626	1.0000000882455136	1.0000000882456159	1.0000000882456159	6.6613381477509392e-16	2.2204460492503131e-16
130148	0,1,0,-2,0	1/24	1/1024	1/4	5/4	43/64	43/64	0.077600029765798148	0.077600057153421206	1.0000003529331514	1.0000003529333579	1.0000003529333579	1.5543122344752192e-15	1.3322676295501878e-15
130178	0,1,0,-2,1	1/16	1/256	1/8	5/4	23/16	23/16	0.095640637212628221	0.09564339912816136	1.0000288780544926	0.99997114716335289	1.0000288780544926	1.7763568394002505e-15	2.1094237467877974e-15
130210	0,1,0,-2,1	1/16	1/512	1/8	5/4	23/16	23/16	0.095640637213835575	0.095643399129402229	1.0000288780548428	0.99997114716299629	1.0000288780548428	1.3322676295501878e-15	8.8817841970012523e-16
130242	0,1,0,-2,1	1/16	1/1024	1/8	5/4	23/16	23/16	0.095640637214439148	0.09564339913002283	1.0000288780550206	0.9999711471628181	1.0000288780550206	6.6613381477509392e-16	9.9920072216264089e-16
130274	0,1,0,-2,1	1/24	1/256	1/8	5/4	23/16	23/16	0.095640637214831764	0.095643399130426257	1.0000288780551334	0.99997114716270097	1.0000288780551334	2.2204460492503131e-16	6.6613381477509392e-16
130306	0,1,0,-2,1	1/24	1/512	1/8	5/4	23/16	23/16	0.095640637214937319	0.095643399130534726	1.000028878055164	0.99997114716266944	1.000028878055164	8.8817841970012523e-16	6.6613381477509392e-16
130338	0,1,0,-2,1	1/24	1/1024	1/8	5/4	23/16	23/16	0.095640637214990123	0.095643399130588891	1.000028878055178	0.99997114716265401	1.000028878055178	8.8817841970012523e-16	1.3322676295501878e-15
130754	0,1,0,-1,-1	1/16	1/256	1/8	9/8	25/32	25/32	0.070390243011035358	0.070388144040756148	0.99997018094853174	1.0000308049711164	1.0000308049711164	4.4408920985006262e-16	2.2204460492503131e-15
130786	0,1,0,-1,-1	1/16	1/512	1/8	9/8	25/32	25/32	0.070390243010576281	0.07038814404030086	0.99997018094858536	1.0000308049710611	1.0000308049710611	1.2212453270876722e-15	2.4424906541753444e-15
130818	0,1,0,-1,-1	1/16	1/1024	1/8	9/8	25/32	25/32	0.070390243010346687	0.070388144040073181	0.99997018094861245	1.0000308049710358	1.0000308049710358	1.6653345369377348e-15	2.886579864025407e-15
130850	0,1,0,-1,-1	1/24	1/256	1/8	9/8	25/32	25/32	0.070390243010196876	0.070388144039924702	0.99997018094863133	1.0000308049710176	1.0000308049710176	7.7715611723760958e-16	2.1094237467877974e-15
130882	0,1,0,-1,-1	1/24	1/512	1/8	9/8	25/32	25/32	0.070390243010156922	0.070388144039885081	0.9999701809486361	1.0000308049710143	1.0000308049710143	1.6653345369377348e-15	2.9976021664879227e-15
130914	0,1,0,-1,-1	1/24	1/1024	1/8	9/8	25/32	25/32	0.070390243010137063	0.070388144039865388	0.99997018094863843	1.0000308049710112	1.0000308049710112	1.4432899320127035e-15	1.9984014443252818e-15
130946	0,1,0,-1,0	1/16	1/256	1/8	33/32	15/64	15/64	0.045590101727006102	0.04559010022183204	0.99999996698463034	0.99999996698939786	0.99999996698939786	6.6613381477509392e-16	1.3322676295501878e-15
130948	0,1,0,-1,0	1/16	1/256	1/4	9/8	9/32	9/32	0.045590101727006102	0.045590095706078831	0.99999986793345397	0.99999986794298767	0.99999986794298767	1.7763568394002505e-15	2.55351295663786e-15
130950	0,1,0,-1,0	1/16	1/256	3/8	9/8	9/32	9/32	0.045590101727006102	0.045590088178466159	0.99999970281838757	0.99999970283268602	0.99999970283268602	2.4424906541753444e-15	2.886579864025407e-15
130952	0,1,0,-1,0	1/16	1/256	1/2	5/4	3/8	3/8	0.045590101727006102	0.045590077636682172	0.99999947158872171	0.99999947160778579	0.99999947160778579	2.4424906541753444e-15	3.6637359812630166e-15
130978	0,1,0,-1,0	1/16	1/512	1/8	33/32	15/64	15/64	0.045590101727006151	0.045590100221886365	0.99999996698582083	0.99999996698820459	0.99999996698820459	5.5511151231257827e-16	1.1102230246251565e-15
130980	0,1,0,-1,0	1/16	1/512	1/4	9/8	9/32	9/32	0.045590101727006151	0.04559009570618746	0.99999986793583562	0.99999986794060303	0.99999986794060303	1.8873791418627661e-15	2.2204460492503131e-15
130982	0,1,0,-1,0	1/16	1/512	3/8	9/8	9/32	9/32	0.045590101727006151	0.04559008817862914	0.99999970282196138	0.99999970282910988	0.99999970282910988	2.4424906541753444e-15	3.219646771412954e-15
130984	0,1,0,-1,0	1/16	1/512	1/2	5/4	3/8	3/8	0.045590101727006151	0.045590077636899505	0.99999947159348779	0.99999947160301672	0.99999947160301672	2.9976021664879227e-15	4.4408920985006262e-15
131010	0,1,0,-1,0	1/16	1/1024	1/8	33/32	15/64	15/64	0.045590101727006088	0.045590100221913531	0.99999996698641813	0.99999996698761073	0.99999996698761073	5.5511151231257827e-16	1.3322676295501878e-15
131012	0,1,0,-1,0	1/16	1/1024	1/4	9/8	9/32	9/32	0.045590101727006088	0.04559009570624184	0.99999986793702977	0.99999986793941276	0.99999986793941276	1.6653345369377348e-15	2.1094237467877974e-15
131014	0,1,0,-1,0	1/16	1/1024	3/8	9/8	9/32	9/32	0.045590101727006088	0.045590088178710589	0.99999970282374928	0.99999970282732398	0.99999970282732398	2.7755575615628914e-15	2.9976021664879227e-15
131016	0,1,0,-1,0	1/16	1/1024	1/2	5/4	3/8	3/8	0.045590101727006088	0.045590077637008036	0.99999947159586977	0.99999947160063485	0.99999947160063485	3.7747582837255322e-15	4.9960036108132044e-15
131042	0,1,0,-1,0	1/24	1/256	1/8	33/32	15/64	15/64	0.045590101727006144	0.045590100221931128	0.99999996698680282	0.99999996698722127	0.99999996698722127	5.5511151231257827e-16	1.4432899320127035e-15
131044	0,1,0,-1,0	1/24	1/256	1/4	9/8	9/32	9/32	0.045590101727006144	0.045590095706277041	0.9999998679378006	0.99999986793863826	0.99999986793863826	1.6653345369377348e-15	2.6645352591003757e-15
131046	0,1,0,-1,0	1/24	1/256	3/8	9/8	9/32	9/32	0.045590101727006144	0.045590088178763491	0.99999970282490847	0.99999970282616379	0.99999970282616379	3.1086244689504383e-15	2.9976021664879227e-15
131048	0,1,0,-1,0	1/24	1/256	1/2	5/4	3/8	3/8	0.045590101727006144	0.045590077637078487	0.99999947159741387	0.99999947159908786	0.99999947159908786	3.7747582837255322e-15	5.440092820663267e-15
131074	0,1,0,-1,0	1/24	1/512	1/8	33/32	15/64	15/64	0.045590101727006116	0.045590100221935916	0.99999996698690852	0.99999996698711702	0.99999996698711702	5.5511151231257827e-16	1.4432899320127035e-15
131076	0,1,0,-1,0	1/24	1/512	1/4	9/8	9/32	9/32	0.045590101727006116	0.045590095706286637	0.99999986793801177	0.99999986793842899	0.99999986793842899	1.9984014443252818e-15	2.3314683517128287e-15
131078	0,1,0,-1,0	1/24	1/512	3/8	9/8	9/32	9/32	0.045590101727006116	0.045590088178777764	0.99999970282522221	0.99999970282584849	0.99999970282584849	3.1086244689504383e-15	3.3306690738754696e-15
131080	0,1,0,-1,0	1/24	1/512	1/2	5/4	3/8	3/8	0.045590101727006116	0.045590077637097652	0.99999947159783475	0.9999994715986712	0.9999994715986712	3.219646771412954e-15	5.440092820663267e-15
131106	0,1,0,-1,0	1/24	1/1024	1/8	33/32	15/64	15/64	0.045590101727006116	0.045590100221938296	0.9999999669869607	0.99999996698706484	0.99999996698706484	5.5511151231257827e-16	1.4432899320127035e-15
131108	0,1,0,-1,0	1/24	1/1024	1/4	9/8	9/32	9/32	0.045590101727006116	0.045590095706291384	0.99999986793811591	0.99999986793832607	0.99999986793832607	1.7763568394002505e-15	2.4424906541753444e-15
131110	0,1,0,-1,0	1/24	1/1024	3/8	9/8	9/32	9/32	0.045590101727006116	0.045590088178784904	0.99999970282537876	0.99999970282569295	0.99999970282569295	2.55351295663786e-15	2.886579864025407e-15
131112	0,1,0,-1,0	1/24	1/1024	1/2	5/4	3/8	3/8	0.045590101727006116	0.045590077637107103	0.99999947159804214	0.99999947159846114	0.99999947159846114	3.3306690738754696e-15	5.440092820663267e-15
131138	0,1,0,-1,1	1/16	1/256	1/8	9/8	25/32	25/32	0.070390243009198994	0.070392411378586678	1.0000308049709019	0.99997018094874901	1.0000308049709019	5.5511151231257827e-16	1.7763568394002505e-15
131170	0,1,0,-1,1	1/16	1/512	1/8	9/8	25/32	25/32	0.070390243009658043	0.070392411379049502	1.0000308049709554	0.99997018094869461	1.0000308049709554	7.7715611723760958e-16	2.1094237467877974e-15
131202	0,1,0,-1,1	1/16	1/1024	1/8	9/8	25/32	25/32	0.070390243009887651	0.0703924113792809	1.0000308049709807	0.99997018094866652	1.0000308049709807	1.2212453270876722e-15	1.9984014443252818e-15
131234	0,1,0,-1,1	1/24	1/256	1/8	9/8	25/32	25/32	0.070390243010037531	0.070392411379432099	1.0000308049709994	0.99997018094864865	1.0000308049709994	9.9920072216264089e-16	2.886579864025407e-15
131266	0,1,0,-1,1	1/24	1/512	1/8	9/8	25/32	25/32	0.070390243010077333	0.07039241137947215	1.0000308049710029	0.99997018094864487	1.0000308049710029	1.6653345369377348e-15	2.55351295663786e-15
131298	0,1,0,-1,1	1/24	1/1024	1/8	9/8	25/32	25/32	0.070390243010097192	0.070392411379492245	1.0000308049710063	0.99997018094864332	1.0000308049710063	1.4432899320127035e-15	2.1094237467877974e-15
131522	0,1,0,0,-2	1/16	1/256	1/8	5/4	51/32	51/32	0.10599185455691168	0.10599161730722111	0.99999776162336662	1.0000031118026866	1.0000031118026866	1.6653345369377348e-15	1.4432899320127035e-15
131554	0,1,0,0,-2	1/16	1/512	1/8	5/4	51/32	51/32	0.10599185455732492	0.10599161730763799	0.99999776162340104	1.0000031118026482	1.0000031118026482	2.2204460492503131e-15	1.9984014443252818e-15
131586	0,1,0,0,-2	1/16	1/1024	1/8	5/4	51/32	51/32	0.10599185455753164	0.10599161730784665	0.99999776162341925	1.0000031118026271	1.0000031118026271	1.9984014443252818e-15	1.8873791418627661e-15
131618	0,1,0,0,-2	1/24	1/256	1/8	5/4	51/32	51/32	0.10599185455766573	0.10599161730798179	0.99999776162342913	1.0000031118026151	1.0000031118026151	1.9984014443252818e-15	1.9984014443252818e-15
131650	0,1,0,0,-2	1/24	1/512	1/8	5/4	51/32	51/32	0.10599185455770196	0.1059916173080183	0.99999776162343179	1.0000031118026134	1.0000031118026134	2.2204460492503131e-15	1.9984014443252818e-15
131682	0,1,0,0,-2	1/24	1/1024	1/8	5/4	51/32	51/32	0.10599185455772005	0.10599161730803668	0.99999776162343457	1.0000031118026109	1.0000031118026109	2.3314683517128287e-15	2.4424906541753444e-15
131714	0,1,0,0,-1	1/16	1/256	1/8	17/16	29/64	29/64	0.058413650046635832	0.05841274649869891	0.99998453190416625	1.0000160611331268	1.0000160611331268	1.9984014443252818e-15	1.7763568394002505e-15
131746	0,1,0,0,-1	1/16	1/512	1/8	17/16	29/64	29/64	0.058413650047935764	0.058412746500004928	0.99998453190427072	1.0000160611330178	1.0000160611330178	1.7763568394002505e-15	1.1102230246251565e-15
131778	0,1,0,0,-1	1/16	1/1024	1/8	17/16	29/64	29/64	0.058413650048585723	0.058412746500657933	0.99998453190432313	1.0000160611329607	1.0000160611329607	1.9984014443252818e-15	1.3322676295501878e-15
131810	0,1,0,0,-1	1/24	1/256	1/8	17/16	29/64	29/64	0.058413650049007497	0.058412746501081643	0.99998453190435632	1.0000160611329254	1.0000160611329254	2.2204460492503131e-15	1.9984014443252818e-15
131842	0,1,0,0,-1	1/24	1/512	1/8	17/16	29/64	29/64	0.058413650049121559	0.058412746501196336	0.9999845319043672	1.0000160611329165	1.0000160611329165	1.7763568394002505e-15	1.7763568394002505e-15
131874	0,1,0,0,-1	1/24	1/1024	1/8	17/16	29/64	29/64	0.058413650049178603	0.058412746501253617	0.9999845319043712	1.0000160611329125	1.0000160611329125	1.7763568394002505e-15	1.5543122344752192e-15
131906	0,1,0,0,0	1/16	1/256	1/8	33/32	1/16	1/16	0.02575925384789467	0.025759253847886888	0.99999999999969791	1.0000000000003015	1.0000000000003015	0	1.3322676295501878e-15
131908	0,1,0,0,0	1/16	1/256	1/4	33/32	1/16	1/16	0.02575925384789467	0.025759253847879075	0.9999999999993946	1.0000000000006046	1.0000000000006046	0	1.3322676295501878e-15
131910	0,1,0,0,0	1/16	1/256	3/8	33/32	1/16	1/16	0.02575925384789467	0.025759253847871286	0.99999999999909217	1.0000000000009059	1.0000000000009059	0	1.3322676295501878e-15
131912	0,1,0,0,0	1/16	1/256	1/2	17/16	1/16	1/16	0.02575925384789467	0.025759253847863511	0.99999999999879041	1.0000000000012084	1.0000000000012084	0	1.3322676295501878e-15
131914	0,1,0,0,0	1/16	1/256	5/8	17/16	1/16	1/16	0.02575925384789467	0.025759253847855764	0.99999999999848965	1.0000000000015108	1.0000000000015108	0	8.8817841970012523e-16
131916	0,1,0,0,0	1/16	1/256	3/4	17/16	1/16	1/16	0.02575925384789467	0.025759253847847944	0.99999999999818601	1.0000000000018123	1.0000000000018123	0	8.8817841970012523e-16
